2455504.276	10.9432
2455505.318	10.9304
2455509.661	10.776
2455510.708	10.727
2455512.707	10.7368
2455513.976	10.724
2455515.243	10.720889
2455516.445	10.694333
2455520.053	10.665
2455522.137	10.669667
2455524.499	10.7034
2455527.109	10.673667
2455528.213	10.678966
2455531.544	10.672
2455532.585	10.646333
2455540.718	10.66475
2455541.492	10.6675
2455543.584	10.611
2455549.443	10.653
2455550.464	10.661667
2455557.588	10.66
2455567.481	10.593
2455577.143	10.473
2455610.864	10.61
2455622.904	10.7765
2455625.386	10.746
2455636.341	10.8035
2455640.842	10.837
2455647.835	10.86
2455650.829	10.861
2455651.858	10.855
2455655.332	10.8445
2455660.303	10.826
2455661.408	10.8545
2455664.85	10.821
2455689.942	10.99
2455712.585	11.02
2455740.783	10.566
2455745.954	10.548667
2455756.528	10.63
2455766.502	10.836
2455768.05	10.8295
2455769.499	10.83
2455770.499	10.834
2455776.44	10.782
2455777.46	10.858
2455779.584	10.75
2455782.44	10.8325
2455786.962	10.755
2455798.06	10.6475
2455798.715	10.637
2455805.55	10.69
2455809.435	10.79
2455811.354	10.82
2455813.619	10.722
2455815.497	10.81
2455817.046	10.713
2455822.54	10.683
2455826.654	10.668
2455831.166	10.664333
2455832.457	10.6825
2455833.469	10.656
2455835.41	10.8125
2455836.864	10.7405
2455840.365	10.734
2455841.515	10.671
2455843.462	10.7115
2455844.958	10.6685
2455846.455	10.673
2455849.352	10.766
2455850.449	10.701
2455852.475	10.6895
2455856.403	10.727
2455858.461	10.698
2455861.471	10.731
2455864.31	10.772571
2455867.975	10.664
2455871.018	10.655
2455873.925	10.6435
2455875.367	10.6845
2455878.424	10.653
2455888.014	10.7165
2455890.278	10.792
2455892.293	10.814
2455896.301	10.843
2455904.946	10.834
2455907.451	10.836
2455908.453	10.832
2455912.521	10.838
2455916.451	10.808
2455923.234	10.751
2455925.458	10.684
2455929.453	10.631
2455938.431	10.596
2455986.021	10.82
2456008.64	10.76
2456012.615	10.75
2456019.547	10.85
2456067.728	10.988
2456073.871	10.965
2456095.15	11.011
2456096.723	10.903
2456102.632	11.004
2456106.788	10.919
2456109.682	10.913
2456114.734	11.024
2456121.755	10.979
2456130.771	10.889
2456141.477	10.815
2456142.7	10.703
2456148.474	10.714
2456153.409	10.6705
2456157.728	10.553
2456160.545	10.597857
2456164.772	10.590667
2456167.667	10.5245
2456169.022	10.535
2456172.648	10.3225
2456173.68	10.236
2456180.158	10.244083
2456181.752	10.2795
2456184.637	10.291429
2456185.639	10.294333
2456186.649	10.293833
2456194.548	10.327
2456195.646	10.25
2456206.615	10.289
2456221.565	10.226375
2456237.692	10.098
2456283.473	10.249
2456366.949	10.857
2456367.952	10.83
2456380.871	10.781
2456392.873	10.913
2456398.938	11.02
2456411.904	11.139
2456422.835	11.061
2456427.903	10.984
2456430.899	10.952
2456436.9	10.89
2456445.215	10.8725
2456447.015	10.7755
2456453	10.92
2456457.78	11.013
2456478.433	11.04
2456500.349	10.88
2456501.349	10.88
2456511.352	10.91
2456520.927	10.9125
2456527.504	10.939
2456529.519	10.929
2456541.488	10.896
2456546.773	10.807
2456550.326	10.887
2456577.282	10.702
2456583.489	10.69
2456593.479	10.67
2456605.535	10.66
2456610.655	10.631
2456621.701	10.591
2456626.301	10.73
2456634.319	10.599
2456638.336	10.604
2456640.51	10.628
2456647.311	10.627
2456651.474	10.632
2456656.255	10.581
2456668.301	10.549
2456706.953	10.56
2456709.971	10.529
2456718.962	10.452
2456726.951	10.487
2456730.955	10.544
2456737.951	10.622
2456739.659	10.649
2456749.877	10.757
2456762.795	10.72
2456767.609	10.723
2456783.876	10.649
2456794.899	10.719
2456797.9	10.726
2456800.903	10.722
2456806.894	10.744
2456808.884	10.746571
2456811.778	10.7505
2456813.778	10.733167
2456816.523	10.806
2456825.89	10.764
2456829.452	10.769
2456854.472	10.763
2456855.473	10.736
2456863.471	10.763
2456869.44	10.784
2456870.445	10.807
2456872.492	10.804
2456874.452	10.804
2456883.414	10.877
2456887.384	10.877
2456890.396	10.84
2456901.377	10.864
2456903.679	10.881333
2456907.683	10.883333
2456908.683	10.883
2456912.431	10.918
2456914.802	10.8785
2456921.442	10.872
2456922.617	10.836833
2456923.63	10.841667
2456927.641	10.803714
2456929.052	10.788875
2456932.433	10.882
2456935.611	10.80075
2456938.562	10.695
2456942.412	10.7587
2456943.492	10.673
2456948.318	10.751
2456951.559	10.629
2456956.9	10.681
2456961.358	10.876
2456963.48	10.783
2456976.467	10.86
2456989.41	10.6765
2456992.467	10.67
2456995.469	10.7
2457005.472	10.664
2457008.468	10.7
2457018.192	10.934
2457023.272	10.833
2457060.973	10.98
2457064.967	10.885
2457068.964	10.882
2457084.91	10.8
2457090.955	10.783
2457101.943	10.974
2457111.912	11.07
2457114.879	11.034
2457122.929	10.973
2457126.934	10.93
2457144.906	10.964
2457150.913	10.989
2457156.903	11.044
2457160.9	11.045
2457164.9	11.079
2457167.905	11.108
2457170.896	11.119
2457181.666	11.046
2457219.443	11.12
2457262.463	11.237
2457271.483	11.347
2457275.379	11.271
2457290.352	11.266
2457295.358	11.358
2457296.929	11.332
2457298.425	11.317
2457303.397	11.299
2457308.442	11.257
2457313.491	11.225
2457326.95	11.24
2457338.476	11.06
2457343.471	11.009
2457358.54	10.95
2457368.472	10.896
2457374.471	10.878
2457385.472	10.78
2457426.973	10.71
2457437.967	10.711
2457450.963	10.654
2457453.956	10.618
2457459.453	10.6265
2457462.957	10.642
2457472.287	10.695
2457479.935	10.692
2457487.926	10.687
2457490.931	10.656
2457502.915	10.669
2457505.914	10.653
2457514.907	10.7
2457517.914	10.721
2457528.901	10.767
2457532.901	10.769
2457561.262	10.684
2457574.196	10.689
2457576.903	10.701
2457584.394	10.67325
2457586.979	10.676571
2457589.414	10.65975
2457591.96	10.649833
2457593.896	10.648333
2457599.369	10.63
2457628.442	10.885
2457629.747	10.853
2457639.427	10.88
2457643.516	10.881
2457659.264	10.82
2457671.489	10.869
2457681.046	10.911
2457685.484	10.925
2457695.563	10.938
2457698.543	10.937
2457708.468	10.921
2457712.967	10.984
2457718.469	10.979
2457720.466	10.962
2457727.471	10.937
2457728.517	10.942
2457738.477	10.895
2457747.472	10.916
2457804.965	10.838
2457811.958	10.847
2457830.937	10.767
2457831.955	10.773
2457838.937	10.779
2457851.93	10.793
2457860.924	10.802
2457863.925	10.801
2457870.918	10.771
2457881.907	10.725
2457887.904	10.746
2457890.903	10.726
2457900.675	10.749
2457939.887	10.881
2457940.902	10.855
2457956.909	10.911
2457972.542	10.885
2457980.593	10.884
2457996.306	11.05
2458018.004	11.185
2458029.501	11.153
2458041.485	11.17
2458051.478	11.179
2458056.322	11.171
2458065.55	11.202
2458071.527	11.291
2458086.471	11.419
2458087.47	11.424
2458097.465	11.403
2458110.476	11.214
2458113.479	11.177
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
