2457534.99086;8.45;V;SGEA;1
2457538.9877;8.458;V;SGEA;1
2457538.98823;8.457;V;SGEA;1
2457539.96844;8.458;V;SGEA;1
2457539.96898;8.453;V;SGEA;1
2457540.9634;8.439;V;SGEA;1
2457540.96394;8.448;V;SGEA;1
2457542.97559;8.463;V;SGEA;1
2457542.97616;8.457;V;SGEA;1
2457544.98294;8.465;V;SGEA;1
2457544.98352;8.451;V;SGEA;1
2457552.96447;8.502;V;SGEA;1
2457552.965;8.506;V;SGEA;1
2457553.97973;8.508;V;SGEA;1
2457553.98024;8.517;V;SGEA;1
2457554.98455;8.516;V;SGEA;1
2457554.98513;8.522;V;SGEA;1
2457557.92113;8.537;V;SGEA;1
2457557.92172;8.526;V;SGEA;1
2457558.97917;8.541;V;SGEA;1
2457558.97972;8.536;V;SGEA;1
2457559.88424;8.524;V;SGEA;1
2457559.88483;8.527;V;SGEA;1
2457560.70486;8.543;V;MMAE;1
2457561.706;8.547;V;MMAE;1
2457561.78597;8.553;V;SBL;1
2457561.9778;8.541;V;SGEA;1
2457561.97925;8.539;V;SGEA;1
2457565.66655;8.54;V;SBL;1
2457566.81963;8.506;V;SGEA;1
2457566.82023;8.506;V;SGEA;1
2457567.712;8.503;V;MMAE;1
2457567.88397;8.503;V;SGEA;1
2457567.88457;8.502;V;SGEA;1
2457569.65269;8.536;V;SBL;1
2457569.96623;8.493;V;SGEA;1
2457569.96691;8.507;V;SGEA;1
2457570.9706;8.488;V;SGEA;1
2457570.97122;8.486;V;SGEA;1
2457571.8876;8.474;V;SGEA;1
2457571.88818;8.465;V;SGEA;1
2457572.65188;8.529;V;SBL;1
2457573.83367;8.473;V;SGEA;1
2457573.83428;8.474;V;SGEA;1
2457574.97741;8.485;V;SGEA;1
2457574.97807;8.485;V;SGEA;1
2457575.64336;8.526;V;SBL;1
2457575.72777;8.449;V;MMAE;1
2457575.97743;8.476;V;SGEA;1
2457575.97809;8.475;V;SGEA;1
2457576.547292;8.469;V;AAUA;1
2457576.63455;8.507;V;SBL;1
2457576.73273;8.399;V;SBL;1
2457577.4306;8.42;V;CTIA;1
2457579.73238;8.412;V;SBL;1
2457581.679;8.43;V;MMAE;1
2457581.98983;8.462;V;SGEA;1
2457583.45867;8.468;V;BDG;1
2457584.7039;8.434;V;SBL;1
2457585.77494;8.656;V;SGEA;1
2457585.77557;8.165;V;SGEA;1
2457588.69692;8.522;V;FRL;1
2457588.753;8.422;V;MMAE;1
2457590.61914;8.448;V;SBL;1
2457591.6101;8.595;V;SBL;1
2457591.73113;8.47;V;SBL;1
2457592.69338;8.529;V;SBL;1
2457592.698;8.523;V;PGD;1
2457594.68399;8.486;V;SBL;1
2457597.3785;8.42;V;CTIA;1
2457599.60587;8.55;V;SBL;1
2457603.6728;8.597;V;PGD;1
2457604.3958;8.5;V;CTIA;1
2457604.59049;8.567;V;SBL;1
2457605.48208;8.564;V;BDG;1
2457605.60394;8.567;V;SBL;1
2457610.6887;8.616;V;PGD;1
2457612.52941;8.57;V;BDG;1
2457614.3493;8.48;V;CTIA;1
2457614.412465;8.49;V;TFM;1
2457616.66029;8.375;V;SBL;1
2457617.80434;8.621;V;SBL;1
2457622.61046;8.679;V;FRL;1
2457623.3465;8.47;V;CTIA;1
2457624.8489;8.646;V;SGEA;1
2457624.84962;8.64;V;SGEA;1
2457630.63962;8.766;V;SBL;1
2457631.46;8.661;V;BDG;1
2457631.599;8.712;V;SBL;1
2457636.72378;8.731;V;SBL;1
2457640.3083;8.59;V;CTIA;1
2457643.60228;8.792;V;FRL;1
2457643.6434;8.718;V;PGD;1
2457645.43581;8.678;V;BDG;1
2457647.55306;8.668;V;SBL;1
2457647.55594;8.738;V;SBL;1
2457648.5187;8.743;V;SBL;1
2457648.52204;8.76;V;SBL;1
2457650.67101;8.737;V;SBL;1
2457651.67451;8.723;V;SBL;1
2457654.56905;8.801;V;SBL;1
2457655.378;8.75;V;AAUA;1
2457655.378125;8.747;V;AAUA;1
2457657.3097;8.78;V;CTIA;1
2457658.85628;8.777;V;SGEA;1
2457667.68859;8.825;V;SBL;1
2457672.50105;8.907;V;SBL;1
2457675.65322;8.822;V;SBL;1
2457676.52925;8.939;V;FRL;1
2457676.53604;8.896;V;SBL;1
2457677.53394;8.838;V;SBL;1
2457680.55881;8.895;V;SBL;1
2457681.55134;8.931;V;SBL;1
2457682.40877;9.358;V;MJHN;1
2457684.37893;9.21;V;MJHN;1
2457685.51141;8.937;V;SBL;1
2457686.66963;8.802;V;SBL;1
2457687.53807;8.891;V;SBL;1
2457688.31692;9.168;V;MJHN;1
2457693.50345;8.989;V;SBL;1
2457697.58991;8.919;V;SGEA;1
2457697.59035;8.921;V;SGEA;1
2457701.57469;8.957;V;SRIC;1
2457701.57469;8.999;V;SRIC;1
2457704.52068;8.962;V;FRL;1
2457706.56667;8.938;V;SRIC;1
2457708.67939;8.995;V;SRIC;1
2457709.5423;8.938;V;PGD;1
2457714.532;8.919;V;PGD;1
2457718.39827;9.211;V;MJHN;1
2457721.33969;9.492;V;MJHN;1
2457722.33135;9.433;V;MJHN;1
2457722.54647;8.891;V;SRIC;1
2457723.30178;8.933;V;BDG;1
2457726.50199;8.966;V;SBL;1
2457728.50611;8.966;V;SBL;1
2457731.5183;8.987;V;SBL;1
2457737.31625;9.105;V;MJHN;1
2457743.5244;8.943;V;PGD;1
2457773.23666;8.844;V;BDG;1
2457876.84039;8.719;V;SBL;1
2457877.84454;8.648;V;SBL;1
2457914.72404;8.66;V;SBL;1
2457916.72291;8.629;V;SBL;1
2457923.524282;8.722;V;AAUA;1
2457925.71035;8.647;V;SBL;1
2457926.70486;8.636;V;SBL;1
2457929.6949;8.652;V;SBL;1
2457930.504468;8.815;V;AAUA;1
2457930.505093;8.839;V;AAUA;1
2457938.67362;8.694;V;SBL;1
2457939.467824;8.739;V;AAUA;1
2457939.67203;8.697;V;SBL;1
2457940.66475;8.708;V;SBL;1
2457950.66368;8.662;V;SBL;1
2457951.487292;8.794;V;AAUA;1
2457951.6458;8.645;V;SBL;1
2457954.66571;8.623;V;SBL;1
2457955.6995;8.67;V;ARJ;1
2457959.51434;8.733;V;AAUA;1
2457960.656806;8.6;V;DJED;1
2457960.660428;8.6;V;DJED;1
2457960.661887;8.6;V;DJED;1
2457960.662604;8.6;V;DJED;1
2457960.663403;8.6;V;DJED;1
2457960.664132;8.6;V;DJED;1
2457962.42717;8.611;V;BDG;1
2457966.502463;8.627;V;MJHN;1
2457966.503182;8.657;V;MJHN;1
2457966.5039;8.658;V;MJHN;1
2457972.61884;8.602;V;SBL;1
2457974.57611;8.584;V;SBL;1
2457975.67455;8.599;V;FRL;1
2457976.61538;8.581;V;SBL;1
2457979.59971;8.549;V;SBL;1
2457980.51119;8.489;V;CIVA;1
2457981.51522;8.472;V;CIVA;1
2457982.52209;8.473;V;CIVA;1
2457994.6069;8.568;V;SBL;1
2457997.6638;8.554;V;PGD;1
2457997.69091;9.273;V;SBL;1
2457998.68837;8.528;V;SBL;1
2458000.652922;8.581;V;CCHD;1
2458000.665932;8.581;V;CCHD;1
2458000.681823;8.565;V;CCHD;1
2458000.70728;8.497;V;SBL;1
2458001.6855;8.506;V;SBL;1
2458003.68557;8.574;V;SBL;1
2458007.72736;8.603;V;SBL;1
2458008.39653;8.556;V;CIVA;1
2458008.603547;8.59;V;DJED;1
2458008.606348;8.63;V;DJED;1
2458008.609149;8.63;V;DJED;1
2458008.611973;8.6;V;DJED;1
2458008.614797;8.61;V;DJED;1
2458008.617633;8.63;V;DJED;1
2458008.620457;8.62;V;DJED;1
2458008.623281;8.61;V;DJED;1
2458008.626094;8.65;V;DJED;1
2458008.628918;8.62;V;DJED;1
2458008.631742;8.62;V;DJED;1
2458008.634554;8.61;V;DJED;1
2458008.71;8.589;V;SBL;1
2458009.598108;8.5;V;DJED;1
2458009.600191;8.51;V;DJED;1
2458009.602274;8.49;V;DJED;1
2458009.604358;8.49;V;DJED;1
2458009.609612;8.48;V;DJED;1
2458009.610654;8.51;V;DJED;1
2458009.611545;8.54;V;DJED;1
2458009.612737;8.53;V;DJED;1
2458009.613432;8.57;V;DJED;1
2458009.61474;8.56;V;DJED;1
2458009.614821;8.51;V;DJED;1
2458009.616071;8.58;V;DJED;1
2458009.616904;8.48;V;DJED;1
2458009.61739;8.58;V;DJED;1
2458009.617946;8.5;V;DJED;1
2458009.618709;8.58;V;DJED;1
2458009.74663;8.609;V;SBL;1
2458011.627;8.598;V;PGD;1
2458016.752;8.589;V;SBL;1
2458017.6304;8.476;V;PGD;1
2458017.69934;8.525;V;SBL;1
2458018.40818;8.539;V;BDG;1
2458018.69483;8.546;V;SBL;1
2458020.584543;8.5;V;DJED;1
2458020.586476;8.49;V;DJED;1
2458020.588409;8.5;V;DJED;1
2458020.59033;8.49;V;DJED;1
2458020.592263;8.5;V;DJED;1
2458020.594196;8.49;V;DJED;1
2458020.596117;8.48;V;DJED;1
2458020.59805;8.51;V;DJED;1
2458020.599983;8.5;V;DJED;1
2458020.601916;8.5;V;DJED;1
2458021.7059;8.514;V;SBL;1
2458024.2813;8.66;V;CTIA;1
2458030.10838;8.539;V;DDJ;1
2458030.33022;8.438;V;CIVA;1
2458030.602899;8.49;V;DJED;1
2458030.604797;8.48;V;DJED;1
2458030.606684;8.46;V;DJED;1
2458030.608582;8.46;V;DJED;1
2458033.33671;8.431;V;CIVA;1
2458034.3104;8.63;V;CTIA;1
2458034.70589;8.487;V;SBL;1
2458035.31289;8.436;V;CIVA;1
2458035.6032;8.51;V;PGD;1
2458037.31819;8.431;V;CIVA;1
2458037.66934;8.492;V;SBL;1
2458038.65681;8.452;V;SBL;1
2458039.33899;8.497;V;BDG;1
2458039.65933;8.514;V;SBL;1
2458040.30256;8.448;V;CIVA;1
2458041.30317;8.452;V;CIVA;1
2458041.359722;8.628;V;AAUA;1
2458041.43986;8.535;V;KJOA;1
2458041.69135;8.501;V;SBL;1
2458042.63807;8.488;V;SBL;1
2458043.66031;8.515;V;SBL;1
2458044.6508;8.531;V;SBL;1
2458045.2826;8.64;V;CTIA;1
2458046.5785;8.59;V;PGD;1
2458047.56587;8.598;V;SGEO;1
2458047.63138;8.558;V;SBL;1
2458048.64829;8.557;V;SBL;1
2458049.626;8.525;V;SBL;1
2458050.2889;8.63;V;CTIA;1
2458050.63559;8.523;V;SBL;1
2458051.62413;8.499;V;SBL;1
2458052.62291;8.552;V;SBL;1
2458054.60977;8.543;V;SBL;1
2458055.61155;8.544;V;SBL;1
2458056.61021;8.531;V;SBL;1
2458060.60188;8.541;V;SBL;1
2458061.39471;8.503;V;KJOA;1
2458061.39587;8.553;V;KJOA;1
2458066.41561;8.482;V;BDG;1
2458076.5776;8.557;V;SBL;1
2458080.97505;8.552;V;DDJ;1
2458100.59613;8.56;V;SBL;1
2458101.5714;8.596;V;SBL;1
2458103.59145;8.538;V;SBL;1
2458107.59056;8.561;V;SBL;1
2458108.59104;8.581;V;SBL;1
2458110.5978;8.559;V;SBL;1
2458116.59365;8.575;V;SBL;1
2458117.59209;8.609;V;SBL;1
2458120.59512;8.524;V;SBL;1
2458121.59634;8.537;V;SBL;1
2458126.57811;8.552;V;SBL;1
2458130.57833;8.564;V;SBL;1
2458213.98809;8.591;V;SBL;1
2458216.97646;8.62;V;SBL;1
2458217.97436;8.565;V;SBL;1
2458243.91461;8.627;V;SBL;1
2458254.87021;8.577;V;SBL;1
2458255.89456;8.628;V;SBL;1
2458289.711591;8.5;V;DJED;1
2458289.712031;8.505;V;DJED;1
2458289.712899;8.487;V;DJED;1
2458289.713339;8.495;V;DJED;1
2458289.713767;8.487;V;DJED;1
2458289.714207;8.488;V;DJED;1
2458289.714647;8.492;V;DJED;1
2458289.715087;8.486;V;DJED;1
2458303.7057;8.574;V;DJED;1
2458303.70636;8.57;V;DJED;1
2458303.707031;8.577;V;DJED;1
2458303.707691;8.583;V;DJED;1
2458303.708362;8.568;V;DJED;1
2458303.709022;8.557;V;DJED;1
2458303.709693;8.567;V;DJED;1
2458303.710353;8.569;V;DJED;1
2458303.711024;8.568;V;DJED;1
2458303.711684;8.576;V;DJED;1
2458311.691233;8.658;V;DJED;1
2458311.692575;8.675;V;DJED;1
2458311.693918;8.615;V;DJED;1
2458311.69526;8.641;V;DJED;1
2458312.47904;8.659;V;BDG;1
2458314.47892;8.659;V;BDG;1
2458315.14098;8.687;V;STFB;1
2458318.1374;8.778;V;STFB;1
2458318.3785;8.94;V;CTIA;1
2458320.3819;8.6;V;CTIA;1
2458321.641325;8.618;V;DJED;1
2458321.642332;8.618;V;DJED;1
2458321.643351;8.613;V;DJED;1
2458321.644369;8.622;V;DJED;1
2458321.645376;8.631;V;DJED;1
2458322.12813;8.681;V;STFB;1
2458334.375;8.6;V;CTIA;1
2458337.375;8.51;V;CTIA;1
2458342.3285;8.6;V;CTIA;1
2458343.0867;8.624;V;STFB;1
2458344.6694;8.581;V;PGD;1
2458346.3438;8.64;V;CTIA;1
2458353.6637;8.607;V;PGD;1
2458359.3139;8.67;V;CTIA;1
2458361.6815;8.653;V;PGD;1
2458363.35924;8.659;V;BDG;1
2458366.3035;8.72;V;CTIA;1
2458372.3153;8.7;V;CTIA;1
2458373.6329;8.679;V;PGD;1
2458375.60198;8.679;V;TRE;1
2458376.58208;8.691;V;TRE;1
2458376.626;8.697;V;PGD;1
2458377.3083;8.64;V;CTIA;1
2458386.40082;8.687;V;CIVA;1
2458387.39057;8.689;V;CIVA;1
2458388.38813;8.687;V;CIVA;1
2458389.2868;8.82;V;CTIA;1
2458389.38539;8.718;V;CIVA;1
2458390.37492;8.693;V;CIVA;1
2458390.563785;8.712;V;CCHD;1
2458390.564884;8.715;V;CCHD;1
2458390.565984;8.706;V;CCHD;1
2458390.567083;8.708;V;CCHD;1
2458390.568183;8.691;V;CCHD;1
2458390.569271;8.708;V;CCHD;1
2458390.57037;8.713;V;CCHD;1
2458390.57147;8.711;V;CCHD;1
2458390.572569;8.71;V;CCHD;1
2458390.573669;8.717;V;CCHD;1
2458393.30132;8.704;V;CIVA;1
2458394.29215;8.635;V;CIVA;1
2458395.36767;8.694;V;CIVA;1
2458396.36663;8.695;V;CIVA;1
2458396.54;8.726;V;TRE;1
2458396.5903;8.726;V;PGD;1
2458401.3461;8.684;V;WGI;1
2458401.67726;8.707;V;FJAA;1
2458402.80453;8.706;V;FJAA;1
2458403.2786;8.694;V;WGI;1
2458404.37953;8.651;V;CIVA;1
2458405.48245;8.758;V;FJAA;1
2458406.2722;8.86;V;CTIA;1
2458409.28382;8.779;V;FJAA;1
2458410.5751;8.765;V;PGD;1
2458414.5789;8.777;V;PGD;1
2458421.33558;8.753;V;BDG;1
2458425.588419;8.733;V;HMH;1
2458429.572105;8.684;V;HMH;1
2458430.6146;8.695;V;PGD;1
2458434.5701;8.715;V;PGD;1
2458436.596255;8.742;V;HMH;1
2458448.6005;8.817;V;PGD;1
2458456.599;8.834;V;PGD;1
2458461.5853;8.854;V;PGD;1
2458471.5814;8.931;V;PGD;1
2458473.561;8.934;V;PGD;1
2458475.5853;8.899;V;PGD;1
2458477.28575;8.911;V;BDG;1
2458485.5751;8.879;V;PGD;1
2458656.26856;8.797;V;SJOG;1
2458663.1676;8.76;V;SJOG;1
2458663.20381;8.814;V;SJOG;1
2458666.89038;8.771;V;SJOG;1
2458679.79109;8.81;V;SJOG;1
2458702.72545;8.757;V;TRE;1
2458707.813281;8.814;V;HMH;1
2458718.7023;8.753;V;PGD;1
2458720.42282;8.747;V;BDG;1
2458721.769867;8.816;V;HMH;1
2458722.4667;8.65;V;CTIA;1
2458723.603287;8.263;V;DJED;1
2458723.605139;8.25;V;DJED;1
2458723.606979;8.262;V;DJED;1
2458723.608819;8.257;V;DJED;1
2458723.61066;8.264;V;DJED;1
2458724.3778;8.77;V;CTIA;1
2458725.4132;8.63;V;CTIA;1
2458727.791325;8.789;V;HMH;1
2458729.4035;8.8;V;CTIA;1
2458731.3986;8.7;V;CTIA;1
2458745.6645;8.669;V;PGD;1
2458753.6003;8.728;V;PGD;1
2458753.646314;8.793;V;HMH;1
2458755.72446;8.737;V;KCLA;1
2458755.73304;8.736;V;KCLA;1
2458755.74166;8.734;V;KCLA;1
2458757.599;8.75;V;PGD;1
2458762.652205;8.867;V;HMH;1
2458762.70382;8.764;V;KCLA;1
2458762.70382;8.768;V;KCLA;1
2458762.72792;8.761;V;KCLA;1
2458762.72792;8.765;V;KCLA;1
2458764.6025;8.756;V;PGD;1
2458765.599809;8.728;V;DJED;1
2458765.60298;8.723;V;DJED;1
2458765.609635;8.715;V;DJED;1
2458765.612332;8.73;V;DJED;1
2458765.615029;8.721;V;DJED;1
2458765.617726;8.726;V;DJED;1
2458766.47193;8.728;V;BDG;1
2458768.502483;9.004;V;DJED;1
2458768.503304;9.012;V;DJED;1
2458768.504126;9.02;V;DJED;1
2458768.504948;9.006;V;DJED;1
2458768.50577;9.007;V;DJED;1
2458768.707147;8.836;V;HMH;1
2458775.6463;8.697;V;PGD;1
2458776.604045;8.78;V;HMH;1
2458780.594219;8.773;V;HMH;1
2458792.578779;8.747;V;HMH;1
2458799.66059;8.661;V;TRE;1
2458801.591082;8.721;V;HMH;1
2458801.6039;8.625;V;PGD;1
2458805.644;8.621;V;PGD;1
2458809.582668;8.632;V;HMH;1
2458812.6023;8.591;V;PGD;1
2458817.29855;8.616;V;BDG;1
2458818.6015;8.621;V;PGD;1
2458828.5905;8.639;V;PGD;1
2458830.547;8.658;V;PGD;1
2458830.562876;8.745;V;HMH;1
2458834.5994;8.636;V;PGD;1
2458836.553767;8.719;V;HMH;1
2458839.574;8.583;V;PGD;1
2458844.5736;8.542;V;PGD;1
2458847.5832;8.533;V;PGD;1
2458851.557471;8.616;V;HMH;1
2459048.49873;8.474;V;BDG;1
2459056.4663;8.524;V;BDG;1
2459062.70264;8.553;V;NKEA;1
2459068.48705;8.564;V;BDG;1
2459077.747789;8.423;V;DJED;1
2459077.751262;8.372;V;DJED;1
2459077.754711;8.445;V;DJED;1
2459077.758171;8.478;V;DJED;1
2459077.761632;8.508;V;DJED;1
2459085.3979;8.42;V;CTIA;1
2459088.41302;8.471;V;BDG;1
2459099.3826;8.54;V;CTIA;1
2459099.711568;8.531;V;DJED;1
2459099.715133;8.516;V;DJED;1
2459099.718698;8.522;V;DJED;1
2459099.722263;8.524;V;DJED;1
2459099.725828;8.525;V;DJED;1
2459106.3542;8.56;V;CTIA;1
2459106.44076;8.562;V;BDG;1
2459107.33163;8.545;V;BDG;1
2459109.6803;8.569;V;PGD;1
2459111.3521;8.4;V;CTIA;1
2459115.6741;8.558;V;PGD;1
2459116.44182;8.542;V;BDG;1
2459120.6532;8.516;V;PGD;1
2459128.6581;8.582;V;PGD;1
2459131.40716;8.562;V;BDG;1
2459134.62307;8.631;V;NKEA;1
2459134.671;8.592;V;SFOA;1
2459139.6369;8.661;V;PGD;1
2459140.3042;8.66;V;CTIA;1
2459141.65;8.604;V;SFOA;1
2459143.6497;8.65;V;PGD;1
2459146.31731;8.649;V;BDG;1
2459148.45578;8.576;V;BDG;1
2459154.575752;8.545;V;DJED;1
2459154.577928;8.534;V;DJED;1
2459154.580116;8.535;V;DJED;1
2459154.582315;8.537;V;DJED;1
2459154.587407;8.539;V;DJED;1
2459154.58963;8.541;V;DJED;1
2459154.59184;8.528;V;DJED;1
2459154.594051;8.529;V;DJED;1
2459154.596262;8.536;V;DJED;1
2459157.622;8.544;V;PGD;1
2459159.36071;8.52;V;BDG;1
2459160.3236;8.49;V;CTIA;1
2459173.5957;8.68;V;PGD;1
2459176.38708;8.682;V;BDG;1
2459188.6466;8.714;V;PGD;1
2459192.6472;8.657;V;PGD;1
2459196.28334;8.627;V;BDG;1
2459204.549;8.707;V;PGD;1
2459212.5919;8.692;V;PGD;1
2459217.588;8.738;V;PGD;1
2459221.5562;8.694;V;PGD;1
2459227.5571;8.654;V;PGD;1
2459231.540605;8.675;V;SIQ;1
2459231.541208;8.663;V;SIQ;1
2459231.541511;8.674;V;SIQ;1
2459231.544062;8.676;V;SIQ;1
2459231.545528;8.676;V;SIQ;1
2459231.54627;8.658;V;SIQ;1
2459231.547011;8.673;V;SIQ;1
2459231.547752;8.675;V;SIQ;1
2459231.549342;8.653;V;SIQ;1
2459231.550089;8.683;V;SIQ;1
2459231.550834;8.668;V;SIQ;1
2459231.551578;8.671;V;SIQ;1
2459231.552321;8.67;V;SIQ;1
2459231.553066;8.67;V;SIQ;1
2459231.555303;8.664;V;SIQ;1
